Project	GridKind	Owner	Property	EdmType	Prec	Scale	MaxLen	IsKey	Creatable	Updatable	Sortable	Nullable	Filterable	UnitProp	AbapField
MMIM_GR4PO_DL	EntityProperty	MMIMWBSElementVHType	ResponsiblePersonName	Edm.String	0	0	25								RESPONSIBLEPERSONNAME
MMIM_GR4PO_DL	EntityProperty	MMIMWBSElementVHType	WBSDescription	Edm.String	0	0	40								WBSDESCRIPTION
MMIM_GR4PO_DL	EntityProperty	MMIMWBSElementVHType	WBSElement	Edm.String	0	0	24	X							WBSELEMENT
MMIM_GR4PO_DL	ComplexProperty	ValidationFunctionResult	IsValid	Edm.Boolean	0	0	0								ISVALID
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	Batch	Edm.String	0	0	10								BATCH
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	DraftUUID	Edm.Guid	0	0	0								DRAFTUUID
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	IsActiveEntity	Edm.Boolean	0	0	0								ISACTIVEENTITY
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	Material	Edm.String	0	0	40								MATERIAL
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	Plant	Edm.String	0	0	4								PLANT
MMIM_GR4PO_DL	FunctionParam	C_BatchTPEdit	PreserveChanges	Edm.Boolean	0	0	0								PRESERVE_CHANGES
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	AuthorizationGroup	Edm.String	0	0	4								AUTHORIZATIONGROUP
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	Batch	Edm.String	0	0	10	X							BATCH
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	BatchBySupplier	Edm.String	0	0	15								BATCHBYSUPPLIER
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	Material	Edm.String	0	0	40	X							MATERIAL
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	Plant	Edm.String	0	0	4	X							PLANT
MMIM_GR4PO_DL	EntityProperty	MMIMSUPPLIERBATCHVHType	Supplier	Edm.String	0	0	10								SUPPLIER
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	Material	Edm.String	0	0	40								MATNR
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	Plant	Edm.String	0	0	4								WERKS
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	SourceOfGr	Edm.String	0	0	10								SOURCE_OF_GR
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfBatchTableField	Edm.String	0	0	5								BATCH_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	StockType	Edm.String	0	0	1								INSMK
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	StockTypeName	Edm.String	0	0	60								DDTEXT
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfReasonCodeTableField	Edm.String	0	0	5								REASON_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfExpirationDate	Edm.String	0	0	5								EXPIRATION_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfManufactureDate	Edm.String	0	0	5								MANUFACTURE_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	StorLocAutoCreationIsAllowed	Edm.Boolean	0	0	1								XLAUT
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfValuationType	Edm.String	0	0	5								VALUA_TYPE_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	ControlOfSerialNoTableField	Edm.String	0	0	4								SERIAL_FIELD_CONTROL
MMIM_GR4PO_DL	ComplexProperty	MatlPlntControlDpdtFieldsType	MovementType	Edm.String	0	0	3								BWART
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	InboundDelivery	Edm.String	0	0	12								LE_VBELN
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	DeliveryDocumentItem	Edm.String	0	0	6								POSNR
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	SourceOfGR	Edm.String	0	0	10								SOURCE_OF_GR
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	Material	Edm.String	0	0	40								MATNR
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	QuantityInBaseUnit	Edm.Decimal	13	3	0								MENGE
MMIM_GR4PO_DL	ComplexProperty	ConversionQtyType	MaterialBaseUnit	Edm.String	0	0	3								MEINS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	InboundDelivery	Edm.String	0	0	12	X					X		LE_VBELN
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	SourceOfGR	Edm.String	0	0	10	X							SOURCE_OF_GR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	OrderCategory	Edm.String	0	0	2								AUTYP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	PurchasingDocumentCategory	Edm.String	0	0	1								BSTYP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	PurchasingDocumentType	Edm.String	0	0	4								BSART
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	PurchasingDocumentTypeName	Edm.String	0	0	20								BATXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	DocumentDate	Edm.DateTime	7	0	0					X			BLDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	PostingDate	Edm.DateTime	7	0	0					X			BUDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	DeliveryDocumentByVendor	Edm.String	0	0	16								LFSNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	BillOfLading	Edm.String	0	0	16								FRBNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	Vendor	Edm.String	0	0	10								LIFNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	VendorName	Edm.String	0	0	35						X		NAME1_GP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	SupplyingPlant	Edm.String	0	0	4						X		RESWK
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	SupplyingPlantName	Edm.String	0	0	30						X		NAME1_WERK
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	DeliveryDocumentBySupplier	Edm.String	0	0	35						X		LIFEX
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	MaterialDocumentHeaderText	Edm.String	0	0	25								BKTXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	Temp_Key	Edm.String	0	0	90								TEMP_KEY
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	VersionForPrintingSlip	Edm.String	0	0	1								WEVER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	OrderType	Edm.String	0	0	4								AUFART
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	OrderTypeName	Edm.String	0	0	40								AUARTTEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	MfgOrderPlannedStartDate	Edm.DateTime	0	0	8					X			PM_ORDGSTRP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	MfgOrderPlannedEndDate	Edm.DateTime	0	0	8					X			CO_GLTRP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	MaterialDocument	Edm.String	0	0	10					X			MBLNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	MaterialDocumentYear	Edm.String	0	0	4					X			MJAHR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	ControlOfPrintingField	Edm.String	0	0	5								PRINTING_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	ControlOfBillOfLadingField	Edm.String	0	0	5								BILL_OF_LADING_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	ControlOfNoteField	Edm.String	0	0	5								NOTE_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Header	ControlOfDeliveryNoteField	Edm.String	0	0	0								DELIVERY_NOTE_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	InboundDelivery	Edm.String	0	0	12	X							LE_VBELN
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	DeliveryDocumentItem	Edm.String	0	0	6	X							POSNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	SourceOfGR	Edm.String	0	0	10	X							SOURCE_OF_GR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	SubItem	Edm.String	0	0	3								SUBITEM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	AcctAssignmentCategory	Edm.String	0	0	1								KNTTP
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	AcctAssignmentCategoryName	Edm.String	0	0	20								KNTTX
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Plant	Edm.String	0	0	4								WERKS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PlantName	Edm.String	0	0	30								WERKS_NAME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	StorageLocation	Edm.String	0	0	4								LGORT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	StorageLocationName	Edm.String	0	0	16								LGOBE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	WarehouseStorageBin	Edm.String	0	0	10								LGPBE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Material	Edm.String	0	0	40								MATNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MaterialName	Edm.String	0	0	40								MAKTX
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PurchaseOrderItemText	Edm.String	0	0	40								TXZ01
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Batch	Edm.String	0	0	10								CHARG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	BatchBySupplier	Edm.String	0	0	15								LICHA
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	OrderedQuantity	Edm.Decimal	13	3	0								ORDMG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	OrderedQuantityUnit	Edm.String	0	0	3								ORDMGME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	OpenQuantity	Edm.Decimal	13	3	0								OFMNG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	UnitOfMeasure	Edm.String	0	0	3								OFMNGME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	NonVltdGRBlockedStockQty	Edm.Decimal	13	3	0								WESBS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	QuantityInEntryUnit	Edm.Decimal	13	3	0								ERFMG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GoodsReceiptQty	Edm.Decimal	13	3	0								WEMNG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	EntryUnit	Edm.String	0	0	3								ERFME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	StockType	Edm.String	0	0	1								INSMK
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	StockTypeName	Edm.String	0	0	17								FTEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GoodsMovementType	Edm.String	0	0	3								BWART
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Project	Edm.String	0	0	24								PSPID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ProjectDescription	Edm.String	0	0	40								PS_POST_PROJ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	WBSElement	Edm.String	0	0	24								POSID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	WBSElementDescription	Edm.String	0	0	40								PS_POST_WBSE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GLAccount	Edm.String	0	0	10								SAKTO
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GLAccountName	Edm.String	0	0	20								SAKTO_TEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	UnloadingPointName	Edm.String	0	0	25								ABLAD
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GoodsRecipientName	Edm.String	0	0	12								WEMPF
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	DeliveryCompleted	Edm.String	0	0	1								ELIKZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	IsReturnsItem	Edm.Boolean	0	0	0					X			RETPO
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FunctionalArea	Edm.String	0	0	16								FUNC_AREA
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FunctionalAreaName	Edm.String	0	0	25								FUNC_AREA_TEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ProfitCenter	Edm.String	0	0	10								PRCTR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ProfitCenterName	Edm.String	0	0	20								KTEXT_PRCTR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	CostCenter	Edm.String	0	0	10								KOSTL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	CostCenterName	Edm.String	0	0	20								KTEXT_KOSTL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	SalesOrder	Edm.String	0	0	10								KDAUF
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	SalesOrderItem	Edm.String	0	0	6								KDPOS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	DocumentItemText	Edm.String	0	0	50								SGTXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	OrderID	Edm.String	0	0	12								AUFNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	InventorySpecialStockType	Edm.String	0	0	1								SOBKZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	InventorySpecialStockTypeName	Edm.String	0	0	20								SOTXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	IsConsumptionMovement	Edm.Boolean	0	0	0								IS_CONSUMPTION_MVT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GoodsReceiptIsNonValuated	Edm.Boolean	0	0	0								WEUNB
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GoodsMovementReasonCode	Edm.String	0	0	4								GRUND
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	AssetNumber	Edm.String	0	0	12								ASSET_NO
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	AssetNumberName	Edm.String	0	0	50								ASSET_TEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	SubAssetNumber	Edm.String	0	0	4								SUB_NUMBER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ShelfLifeExpirationDate	Edm.DateTime	7	0	0					X			VFDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ManufactureDate	Edm.DateTime	7	0	0					X			HSDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	HasMultipleAccountAssignment	Edm.Boolean	0	0	0								XMACC
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	AccountAssignmentNumber	Edm.String	0	0	2	X							SEQ_NUMBER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MultipleAcctAssgmtDistribution	Edm.String	0	0	1								VRTKZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MultipleAcctAssgmtDistrName	Edm.String	0	0	60								VRTKZ_TEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PartialInvoiceDistribution	Edm.String	0	0	1								TWRKZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PartialInvoiceDistributionName	Edm.String	0	0	60								TWRKZ_TEXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MultipleAcctAssgmtDistrPercent	Edm.Decimal	3	1	0								VPROZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MultipleAcctAssgmtDistrQty	Edm.Decimal	13	3	0								ORDMG_MULTI
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ProductionPlant	Edm.String	0	0	4								PROD_PLANT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ProductionPlantName	Edm.String	0	0	30								PRODWERKNAME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PlannedPlant	Edm.String	0	0	4								PLANNED_PLANT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	PlannedPlantName	Edm.String	0	0	30								PLANNEDPLANTNAME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Supplier	Edm.String	0	0	10								LIFNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	CreateSerialNoAutomatic	Edm.Boolean	0	0	0								XSAUT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ControlOfPSMFields	Edm.String	0	0	7								PSM_FIELDS_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Fund	Edm.String	0	0	10								GEBER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FundName	Edm.String	0	0	20								GEBER_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	Grant	Edm.String	0	0	20								GRANT_NBR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	GrantName	Edm.String	0	0	20								GRANT_NBR_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	BudgetPeriod	Edm.String	0	0	10								BUDGET_PERIOD
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	BudgetPeriodName	Edm.String	0	0	35								BUDGET_PERIOD_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FundsCenter	Edm.String	0	0	16								FUNDS_CENTER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FundsCenterName	Edm.String	0	0	20								FUNDS_CENTER_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	CommitmentItem	Edm.String	0	0	14								COMMITMENT_ITEM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	CommitmentItemName	Edm.String	0	0	20								COMMITMENT_ITEM_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FundedProgram	Edm.String	0	0	24								FUNDED_PROGRAM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	FundedProgramName	Edm.String	0	0	20								FUNDED_PROGRAM_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	QuantityInBaseUnit	Edm.Decimal	13	3	0								MENGE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MaterialBaseUnit	Edm.String	0	0	3								MEINS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	InventoryValuationType	Edm.String	0	0	10								VALUATION_TYPE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ControlOfValuationType	Edm.String	0	0	5								VALUA_TYPE_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ReferenceLineID	Edm.String	0	0	6	X							REF_LINE_ID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ReferenceDocument	Edm.String	0	0	10								LFBNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ReferenceDocumentYear	Edm.String	0	0	4								LFBJA
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ReferenceDocumentItem	Edm.String	0	0	6								LFPOS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	IsComponentChangedByBAdI	Edm.Boolean	0	0	0								IS_COMPONENT_CHANGED
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ServiceDocument	Edm.String	0	0	10								SERVICE_DOC
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ServiceDocumentItem	Edm.String	0	0	6								SERVICE_DOC_ITEM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ServiceDocumentType	Edm.String	0	0	4								SERVICE_DOC_TYPE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	ServiceDocumentTypeText	Edm.String	0	0	40								SERVICE_DOC_TYPE_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_Item	MaterialBatchIsExisting	Edm.String	0	0	1								BATCH_EXIST
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	InboundDelivery	Edm.String	0	0	12	X							LE_VBELN
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	DeliveryDocumentItem	Edm.String	0	0	6	X							POSNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	SourceOfGR	Edm.String	0	0	10	X							SOURCE_OF_GR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	AccountAssignmentNumber	Edm.String	0	0	2	X							SEQ_NUMBER
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ReferenceLineID	Edm.String	0	0	6	X							PARENT_REF_LINE_ID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ParentItem	Edm.String	0	0	3	X							PARENTITEM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	Material	Edm.String	0	0	40	X							MATNR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	MaterialName	Edm.String	0	0	40								MAKTX
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	Plant	Edm.String	0	0	4	X							WERKS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	PlantName	Edm.String	0	0	30								WERKS_NAME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	Batch	Edm.String	0	0	10	X							CHARG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ControlOfBatchTableField	Edm.String	0	0	5								BATCH_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	MovementType	Edm.String	0	0	3								BWART
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	OpenQuantity	Edm.Decimal	13	3	0								OFMNG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	UnitOfMeasure	Edm.String	0	0	3								OFMNGME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	QuantityInEntryUnit	Edm.Decimal	13	3	0								ERFMG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	EntryUnit	Edm.String	0	0	3								ERFME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	IssuedQuantity	Edm.Decimal	13	3	0								WAMNG
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	InventoryValuationType	Edm.String	0	0	10								VALUATION_TYPE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ControlOfValuationType	Edm.String	0	0	5								VALUA_TYPE_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ComponentID	Edm.String	0	0	6	X							COMPONENTID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	QuantityInBaseUnit	Edm.Decimal	13	3	0								MENGE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	MaterialBaseUnit	Edm.String	0	0	3								MEINS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ControlOfSerialNoTableField	Edm.String	0	0	4								SERIAL_FIELD_CONTROL
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	CreateSerialNoAutomatic	Edm.Boolean	0	0	0								XSAUT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	SalesOrder	Edm.String	0	0	10								KDAUF
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	SalesOrderItem	Edm.String	0	0	6								KDPOS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	Project	Edm.String	0	0	24								PSPID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ProjectDescription	Edm.String	0	0	40								PS_POST_PROJ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	InventorySpecialStockType	Edm.String	0	0	1								SOBKZ
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	InventorySpecialStockTypeName	Edm.String	0	0	20								SOTXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ShelfLifeExirationDate	Edm.DateTime	7	0	0					X			VFDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	ManufactureDate	Edm.DateTime	7	0	0					X			HSDAT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	GoodsMovementReasonCode	Edm.String	0	0	4								GRUND
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	StorageLocation	Edm.String	0	0	4								LGORT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	WBSElement	Edm.String	0	0	24								POSID
MMIM_GR4PO_DL	EntityProperty	GR4PO_DL_SubItem	WBSElementDescription	Edm.String	0	0	40								PS_POST_WBSE
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	InboundDelivery	Edm.String	0	0	12	X							LE_VBELN
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	SourceOfGr	Edm.String	0	0	10	X							SOURCE_OF_GR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	DocNo	Edm.String	0	0	10	X							DOC_NO
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	DocYear	Edm.String	0	0	4	X							DOC_YEAR
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	SemanticObject	Edm.String	0	0	40	X							SEMANTIC_OBJECT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	SemanticAction	Edm.String	0	0	40	X							SEMANTIC_ACTION
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	SemanticParam	Edm.String	0	0	0								SEMANTIC_PARAM
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	DocTypeTxt	Edm.String	0	0	100								DOC_TYPE_TXT
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	DocCrtSuccess	Edm.String	0	0	1								DOC_CRT_SUCCESS
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	ServiceName	Edm.String	0	0	40								SERVICE_NAME
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	NaviTarget	Edm.String	0	0	40								NAVI_TARGET
MMIM_GR4PO_DL	EntityProperty	GR4PO_DOC_Ref	NaviPath	Edm.String	0	0	200								NAVI_PATH
MMIM_GR4PO_DL	EntityProperty	HMmimGr4inbdel	DeliveryDocument	Edm.String	0	0	10	X							DELIVERYDOCUMENT
MMIM_GR4PO_DL	EntityProperty	HMmimGr4inbdel	DeliveryDocumentItem	Edm.String	0	0	6	X							DELIVERYDOCUMENTITEM
MMIM_GR4PO_DL	EntityProperty	HMmimGr4inbdel	Supplier	Edm.String	0	0	10								SUPPLIER
MMIM_GR4PO_DL	EntityProperty	HMmimGr4inbdel	SupplierName	Edm.String	0	0	35								SUPPLIERNAME
