SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIVE_DPC_EXT*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries         58
SBAR|
ALV|rows=58|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW25|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00L	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	648	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002E0000121F9D0269D7FC7AD386A1287E3E4A1E3B69542A8FD3BAAA1DED86046405FAB027C49FD0A2D11611366D9FBE3DB61BEC14A749AB010D5C1DC5B149	
ROW26|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00M	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	895	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00680000121F9D02B46F6EBD690341149E9F82FAD2A452DA5CFAD8444281A44881DC68DA3E5984108A4A20029236BF3E3DB30BD8E99A2DB4813ADEA34FD8EB	
ROW27|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00N	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	254	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF000A0000121F9D02BFDDB259411088A2F0791497B5A837A855522DFA215AB40B532B41B2D47EDCF4EA76EE4846512A4141341C9C3BE39D3B037EF7CE881406	
ROW28|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00O	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	1,536	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF008E0000121F9D02DABED936A76D04717C3F0AD3376E66EABA7DDB997486F01033B18D9BD84DFB4AA3606C9882A148E0E44DBE7AF2DF3D849E4E2A6A1B0B71	
ROW29|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00P	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	7,272	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080300121F9D02B46FA63D6E24471A8E9FA28F6378B5C01C360CC31EA077A49911208D8491E0C5FA4B8377D32C1EE2D5EAFEF3DE7823AA582CB22A338BE2	
ROW30|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Q	A			D$				I	S		SAP	27.11.2018	000019			001		SAP	27.05.2022	11:49:07	171	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D0269A75C5210068220FA8E221E402F61C08DBA711FD4C40FE4C7440D6EBC7A7C8920AE5C070CC54CF75457D38BA28796895811B165C98685	
ROW31|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00R	A			D$				I	S		SAP	27.11.2018	000018			001		SAP	27.05.2022	11:49:07	581	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00380000121F9D026DDF5C761206A230FC3F4AE3C69546DDBB40A9970481081A5D11C4621A511B0A787979FDE7542D75DA86A5333DF9D2DB99B12EBECECC99	
ROW32|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00S	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	814	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004A0000121F9D026DDF0C7BD38681307C3F858F20ADFB01933AA92AACDD07CA34216DFD1431C85A340A0C022BBFBE7BEFDC2C24B113524A03F3E9511B27B1	
ROW33|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00T	A			D$				I	S		SAP	27.11.2018	000020			001		SAP	27.05.2022	11:49:07	819	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF004A0000121F9D02B46F85BD69C340F47E0A1F415AF7032675525558BB0F946942DAFA29A290B568405608ACFDF5DDBB336920B11352DA06E6D3538B93D80E	
ROW34|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00U	A			D$				I	S		SAP	17.12.2018	000020			001		SAP	27.05.2022	11:49:07	1,075	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005C0000121F9D02B46FB53D690441787E0A1FB5A94DFBB5A94DA92FD5B4885112EB278240959417E5C0D65F6F9F99F53CEE6EF78E2B0A073B7902F7B6BB47	
