SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIV*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW125|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00V	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	398	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001A0000121F9D02DA9EB9F434084451F8FC14E24A171A63E212576DB48BAA695CB823887D105B30508DFCFA7AEE504AB1430D1B1DEDCD173A43E1D0C5C7BD	
ROW126|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00W	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	451	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001C0000121F9D0269CF6C7A12068230FCFE94C6131E24C6C423242410E5801AE2C15B534B8146F99022915F8FEF4CF9686D2BC48B05266FCA76B7335DE099	
ROW127|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00X	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	396	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001A0000121F9D02B4672E3D0D4241143E3FA571A50B8D71E1AEAE4AB48BAA695CB823D827B180816AECAFAF67065B8ABD346163AE76F285DE0BF4D0C5C70C	
ROW128|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Y	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	449	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001C0000121F9D02B73DF3E9491808A2F8FB288D273C488C076F90904094036A88076F4D2D051A2D608B443E3DBE990AB4760BC48B05362FB07F3AD3057EB3	
ROW129|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Z	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	90	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00040000121F9D023286FF0C0A40E8CBE0CA10C2E0C1E0CFE002E4A533A4329430C4336402C954865C8662203B95A182A1802191218F210549261E4C5700C9	
ROW130|CL_API_OUTBOUND_DELIVE_DPC_EXTCM014	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:07	1,200	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF006E0000121F9D02BF7DB3FD692208C2F8F3A7F04D48ACF15D6384A4D02224400DAD463F357D03AAA5202D025FFCD7F599D9D2EBF5F6B88A8DDCCBE417BA77	
ROW131|CL_API_OUTBOUND_DELIVE_DPC_EXTCM015	A			D$				I	S		SAP	14.11.2019	000014			001		SAP	27.05.2022	11:49:07	856	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF003E0000121F9D0269DFDC7ADA0682287C7E8AD51742257A7BAC944A51A0108902A5A89727CB24062C25903A4E0A2FFDEBF4CC388EE36449FC108AC1A34FC4	
ROW132|CL_API_OUTBOUND_DELIVE_DPC_EXTCM016	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:07	545	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00240000121F9D02B46B053B090351703EA54739603C1AA326355469443442A29C08B4A82458D016D48BBFAEB3AF86524A03C118AD7D9994EDF6ED6E0FB36F	
ROW133|CL_API_OUTBOUND_DELIVE_DPC_EXTCM017	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:07	755	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00480000121F9D0269DF8C7A9B86A1287C7E4AC4D39028423C21249006AD6082B66854833D45691B46441B4ADB8DEDD78F739DA66E5AA76D86B426CDD5A72E	
ROW134|CL_API_OUTBOUND_DELIVE_DPC_EXTCM018	A			D$				I	S		SAP	18.05.2020	000009			001		SAP	27.05.2022	11:49:07	265	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00100000121F9D02DA7EB9EB20084441743EC5520B2DECB582C4466D4C2C37081830A86441225F8FB38B8F8860281137131E373BBBCD997B092830A096B0B1	
ROW135|CL_API_OUTBOUND_DELIVE_DPC_EXTCM019	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	536	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02DEAED9F4240C0461787E4AE3090F1A63E2C50413224439A8C478D0D306DB228DA5341489FDF5F8EE344BE9C7AAF120944E9E1496CE6EF7	
ROW136|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01A	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	367	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00140000121F9D02D68EB5EC340844D1F329C4155D688C89CB9A348168173E625CB89B50A496944203DAC8D7D7337742E9637069C54E4EE6791F5D9C7BEF5C	
ROW137|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01B	A			D$				I	S		SAP	20.11.2020	000008			001		SAP	27.05.2022	11:49:07	524	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00260000121F9D02BF5DB3E9491808C2F0FC94C6131E34C6C48B09262410E5A012A3899E36588A34292D6985C8AFC777675DDBD2168907A074F2A4F46367BB	
ROW138|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01C	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	535	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02D2AED9F4240C0461787E4AE3090F1AE3C18309264488725089F1A0A70DB4451B4B692812FBEBF1DD6996D26DABC683503A7952BA7476D9	
ROW139|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01D	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	367	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00140000121F9D026DC75A761A8681E07C4AC4293D8010076E45AA940838F010E2C0CD6A4D0A1179540D54E4EBCB78AD347D381C4B43AD91E3B5D7BB39CCEE	
ROW140|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01E	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	521	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00260000121F9D02D2AEB9F4240C0551F8FC94C6152E34C6850B134C4820CA422506135D3508459AF00A1522BF1ECF9D9B4B5B5A90B8404A275F4A2F9DB974	
ROW141|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01F	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	485	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002C0000121F9D02B75D33D8491808C2F0FF281CE1A00F608209094439A8C478D053534A95C642495B883C3DFE3BB5D6528AC618E3BA932F74B73BBBCB61F8	
ROW142|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01G	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	490	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02BB5DF3E9491808A2F8FB281CE1A0D1AB09262410E5A012E3414F0DFF84C69692B610F9F4F8769A5ADB5234C618D79DFCD276E9ECB62433	
ROW143|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01H	A			D$				I	S		SAP	22.01.2021	000007			001		SAP	27.05.2022	11:49:07	293	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00120000121F9D02D28EB9EC260C0351F47E4A76DDF10754AA7815A93C44BBB7A294B608F250422BF5EBE9B12320129B2E100F6574E5893D1ECFE6CC1812ED	
ROW144|CL_API_OUTBOUND_DELIVE_DPC_EXTCO	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	655	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00800000121F9D02B46B6E3B8DC340189E47611F6051415AC46D550A54E2A46E2F76AF504FC06A51A87A123C7DF933DBED8134B9887391F1FCFA54D7B5DDE6	
ROW145|CL_API_OUTBOUND_DELIVE_DPC_EXTCT	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	223		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D02D64EB5EB200CC3C0FB948A0589817F00CA50094107406C5549528A0401F521D4AF87B3337440CC74A84EB11DDB712B5D2E786386095704	
ROW146|CL_API_OUTBOUND_DELIVE_DPC_EXTCU	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	920	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF006C0000121F9D0269DFDC7AD30682287C7E0A3FA069D5244F7DCB855CD4245421559527CB01432C25066148681FFAD7D3B3E33806CCBA52241CD63BFA647C	
ROW147|CL_API_OUTBOUND_DELIVE_MPC====CCDEF	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	187		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080000121F9D02DA4E19AC200C0341743E257852F1A7425A31A04969AA90AFAFB3DBCA9EA4C78A8461E96666D31EDE52CC38E3C07278A2A0E773C20D91BD	
ROW148|CL_API_OUTBOUND_DELIVE_MPC====CCIMP	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	174		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00080000121F9D02B44F2D2B0CC240703E65E9B1F4A742542A44534C7AE8D7DBD94D8B1E84DC5A5AC230C9B80F1166C48A334EA4E08E849E77C61523B59091	
ROW149|CL_API_OUTBOUND_DELIVE_MPC====CCMAC	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	144		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D02B447062B08C430109D4F091EFDABD2AD28D846DC7AD8AF5F5FABB817C1EB226518329926E961B4EAA803343D342B51ABCEBAA00D3AEE5D	
ROW150|CL_API_OUTBOUND_DELIVE_MPC====CI	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	642		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00680000121F9D02B46B363D6D035114BD3F255217EC40EABE8BE0A42195E344490A7465218A68A47E200848FDF5F4BEB1439245634BC3629C7775248FED19	
ROW151|CL_API_OUTBOUND_DELIVE_MPC====CM001	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	623		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00380000121F9D02B46F6D3B090341743E055FF092E8831F6022E28544810862786AA0A062DA620051BFBE9E992D14A5D194984AB79313DDD9DDAE35393367	
ROW152|CL_API_OUTBOUND_DELIVE_MPC====CM002	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	5,430	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00520300121F9D0269DF4C7BDB4AAE347C7E0A6702C433C164C61D279ECE00DD0045C9A2602DB448C6F127429B5B468B16614A13F797FC75E52CBCBCC5B5B4	
ROW153|CL_API_OUTBOUND_DELIVE_MPC====CM003	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	3,370	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF003E0200121F9D02BF7D33ED8DE346C270FD146F02E430E2EC3A1F03640159876716D68CA02BEB4F82AC19CB0AAC91A04876F2EB9522A956DFCD3ED964D78B	
ROW154|CL_API_OUTBOUND_DELIVE_MPC====CM004	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	2,162	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00440100121F9D02B46FB63F6D1C41189F3F256DA5D0444D1B125A45955AC910F326BF506CD2F0C932C610A73610DB50F2A5FF3A7D66D6F6D9F8ED00437C37	
ROW155|CL_API_OUTBOUND_DELIVE_MPC====CM005	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	4,784	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00EC0400121F9D02D6BED936B5915C61F4FE1427A95AEF6E651383D94D2A55499590C0B085244A2F5EE32F14D8D85001E32020F0257FDDB97D4742B2799146	
ROW156|CL_API_OUTBOUND_DELIVE_MPC====CM006	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	2,326	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005C0100121F9D02B37D73EB4DE38AA2F0FE296E2BC54DD4B4897279A8D44A18EC180907C797383C210CBEA082710D76EC97FE7577ED7D800103666C8C3333	
ROW157|CL_API_OUTBOUND_DELIVE_MPC====CM007	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	11,272	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00B60A00121F9D0269DF6C9BDAD8B6F53A7FCA4E52754FEEA9DCC4AFDBE7A62AA9121206D5162F2509FB72BF5058C63675C110040E9C0FF9EB3B73CE6E218C	
ROW158|CL_API_OUTBOUND_DELIVE_MPC====CM008	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	14,694	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF003E0E00121F9D02D6BED936B591656B76FF949E9988DB733BE6CE805FBAAA27622642481814C55B21896A3E1146A630D1A8EC46E00B5FE6AFD7ECBD338564	
ROW159|CL_API_OUTBOUND_DELIVE_MPC====CM009	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	2,148	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF005A0100121F9D02B46F66BD895C4114AE9FE2245266512699899451142991BC8E2DD91801F68C9F10DE51C038344CEC97FC75E7545DA0D9BBBD4E77D7D127	
ROW160|CL_API_OUTBOUND_DELIVE_MPC====CM00A	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	1,738	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00DA0000121F9D02D6BED9FE24724561FCFC29B64DD6EEA6DB6E93ED3669D22628566D448DBA76FD344140A505B1805BFDD27F9D3EE75C860119607C5965E6	
ROW161|CL_API_OUTBOUND_DELIVE_MPC====CM00B	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	3,250	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00CC0200121F9D0269DF6C7FDA58AE387CFE14DA4A97DEA869AF81E443A55E89B70BE862E2DA0E0DFD82C040121503C2D0267FBD7B66C6C6E017D676B264D7	
ROW162|CL_API_OUTBOUND_DELIVE_MPC====CM00C	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	473	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00200000121F9D02B467752D094441F4FC142BB0128CB27A282848DD54300D35CBA745524BB00FD4FAFB7666AEBA858B4A84593B1CAE3B77766777E1DC393B	
ROW163|CL_API_OUTBOUND_DELIVE_MPC====CM00D	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	3,911		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00720400121F9D02B37DBBED69E34AE3307E7F94EEAED44A95BA2ACFB0D2BE009C02120E2ECEC3E655E4020116B0B3D849934FCFDEE718F35CDC86DC3373F2	
ROW164|CL_API_OUTBOUND_DELIVE_MPC====CM00E	A			D$				I	S		SAP	01.03.2019	000017			001		SAP	27.05.2022	11:49:07	1,835	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00F40000121F9D0269DFFC7ADA38A2287E3F0A6DA5A4899A364DFB54A9951C4CC09209514CD2F064D9D810AB3650AF49E0A55FDD3DF78E975DB36BBC8021DE	
ROW165|CL_API_OUTBOUND_DELIVE_MPC====CM00F	A			D$				I	S		SAP	01.03.2019	000017			001		SAP	27.05.2022	11:49:07	1,930	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00100100121F9D02B46F86BF695B5114BF7F4AB649ED1AAD5BBB4DFB306993D290A64824A90AE99A4F160492A2419261D2255FF6AFB373EFC31882094E4252	
ROW166|CL_API_OUTBOUND_DELIVE_MPC====CM00G	A			D$				I	S		SAP	28.03.2019	000016			001		SAP	27.05.2022	11:49:07	2,521	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00F80100121F9D02D2BEB9F634726461F8FC149248996494EC6627CA9748BB92C1CE60899B3090F0C932B687B1D6C0AC8D59E64BFE3A79CF291B37F81A308C	
ROW167|CL_API_OUTBOUND_DELIVE_MPC====CM00H	A			D$				I	S		SAP	04.04.2020	000011			001		SAP	27.05.2022	11:49:07	5,086	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001E0500121F9D0269DFDC9ADAC8B234BA7F4A4D7744577745F70C60A61E26A23B422061AB035D0209AAA8170230B68901E346E08197F9EBEE7D760A1077DD	
ROW168|CL_API_OUTBOUND_DELIVE_MPC====CM00I	A			D$				I	S		SAP	20.11.2020	000008			001		SAP	27.05.2022	11:49:07	5,229	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF009C0400121F9D02AF7D73ED6963D9D2F0FA297B66A4B3E76CCD99092151A4916624026C8C869BB86E3E210204AC8184C190215FCE5FCF59ABCAC64EC0D098	
ROW169|CL_API_OUTBOUND_DELIVE_MPC====CM00J	A			D$				I	S		SAP	20.11.2020	000008			001		SAP	27.05.2022	11:49:07	2,665	X	S	X		27.05.2022	114908	27.05.2022	114907	D$S	X	0	FF00EE0100121F9D02D6BEB9F52672655178FF949E19299DB42699389DE461A489842FDD4663C031C6133F210CB88D02B60770877EC95F77F6DEA7B8193065BB	
ROW170|CL_API_OUTBOUND_DELIVE_MPC====CO	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	46		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00020000121F9D021DC37F86028622867C8612865486643099C2A0C0500CE5650265F218F48022A37058420000	
ROW171|CL_API_OUTBOUND_DELIVE_MPC====CT	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	218		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D02B79D6AD741188681F729880589817F8096A112AF0158AB92A4B41204D48750BF1ECECED00131D3A13AC54ECF6E329C2F78638E29D70416	
ROW172|CL_API_OUTBOUND_DELIVE_MPC====CU	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	2,873	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00880100121F9D0269DF6C7B13C98E285C3FC54A3E6C2245996415E5C34A8984010359DE06B0BDF30979B067C619DB33B2BDB33BBFDE39554D9BEE06FA0570	
ROW173|CL_API_OUTBOUND_DELIVE_MPC_EXTCCDEF	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	187		S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00080000121F9D02B453062B08C340109D4F099E54FCA990560C68529A2AE4EBEBECB6B227E9B1226158BA99D9B487B71433CE38B01C9E28E8F99C704364EF	
ROW174|CL_API_OUTBOUND_DELIVE_MPC_EXTCCIMP	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	174		S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00080000121F9D02DE3EB5AC300803C1F994A5C7D29F0A51A9104D31E9A15F6F67372D7A10726B6909C324E33E4498112BCE3891823B127ADE19578CD44246	
ROW175|CL_API_OUTBOUND_DELIVE_MPC_EXTCCMAC	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	144		S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00060000121F9D02698F0C56108861203A9F123CFA57A55B51B08DB8F5B05FBFBE56712F82D745CA3064324DD2C368D55107687A6856A2569D75411B74DCBB	
ROW176|CL_API_OUTBOUND_DELIVE_MPC_EXTCI	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:08	107	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00040000121F9D026D975C4E00048218FA4AB1027B1015DC831F74F1BA088A785945ED7F0D1EEC4191309384CC2D4320121A5A0C3D09965CBED34EA50D3515	
ROW177|CL_API_OUTBOUND_DELIVE_MPC_EXTCM001	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:08	2,454	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00100100121F9D02A77D6BDB6DDBD8A2FB5384D387360562B73DED4B8114882F39311AC7AAE538CD93A04872CC134B7245D9ADFBF3E9DA7B440D498B9454CB	
ROW178|CL_API_OUTBOUND_DELIVE_MPC_EXTCM002	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	348	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00160000121F9D02A71D335A691808A2E8FD9442C1BCF9073EC4246A2026B569843E49D1A085A0A2C1FAF7F5ECA69A420BB679B0D42C97ECCCEC4E1AC2BD99	
ROW179|CL_API_OUTBOUND_DELIVE_MPC_EXTCM003	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	737	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF002E0000121F9D02B46BAEBB690341149E47B18414B752D307A8DA4AF8025835C68A4DAAFC8AA8E2B648F4A296367DFBF4CCD8B0EB980AB02009F5E8C85EEF	
ROW180|CL_API_OUTBOUND_DELIVE_MPC_EXTCM004	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	485	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00180000121F9D026DC7DA76128881E8F9141212F7CD3FF0A15CB7C9B2202C284F84848D92E0258AE2DFE399D95D4A9418018922CDC9D2CEB4D30D3967A6ED	
ROW181|CL_API_OUTBOUND_DELIVE_MPC_EXTCM005	A			D$				I	S		SAP	20.04.2020	000010			001		SAP	27.05.2022	11:49:08	4,349	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00540200121F9D02B46F6DCB6D1B49743E05B57ED8B8CAF1EE669F932AC99223951DCB8E25C77E6241142531A648851769F5F5D9EE1E80004190C4002312C3	
ROW182|CL_API_OUTBOUND_DELIVE_MPC_EXTCM006	A			D$				I	S		SAP	22.01.2021	000008			001		SAP	27.05.2022	11:49:08	3,602	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00E60000121F9D02D6BEB9EDB6912361B81E25C05ECC0EB0980758602FE4962C09B1AC865AB637B95928960F426CCBF06166332F3F5B7FB15B6CB6D44D52A2	
ROW183|CL_API_OUTBOUND_DELIVE_MPC_EXTCO	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:08	48	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00020000121F9D028CE13F83021006300431F8338430B83238834917A0583094E70994F163D003AB1B85C30C020000	
ROW184|CL_API_OUTBOUND_DELIVE_MPC_EXTCT	A			D$				I	S		SAP	15.06.2018	000021			001		SAP	27.05.2022	11:49:08	223		S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00060000121F9D02D24EB5AC200C03C1F994E245F0E03F68DB43C1D741C55BA94D6A0B1AA50FA45FAFB39B430FE2590F65C86EBA3B6C0A93095E9861C215C0	
ROW185|CL_API_OUTBOUND_DELIVE_MPC_EXTCU	A			D$				I	S		SAP	15.06.2018	000023			001		SAP	27.05.2022	11:49:08	528	X	S	X		27.05.2022	114908	27.05.2022	114908	D$S	X	0	FF00380000121F9D02A77DF3EB491886A2F8F9283CEA833EF868A209C21012040368F469196C2009FF0243F9F678DA0D61C0C01812477BF30B6BD7DCD187F69E	
ROW186|CL_API_OUTBOUND_DELIVE_MPC_FLXCCDEF	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	187		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00080000121F9D02BF9D325841180682E87C4AF0A4E24F85B4624093D254215F5F67B7953D498F1509C3D2CDCCA63DBCA59871C681E5F04441CFE7841B227B	
ROW187|CL_API_OUTBOUND_DELIVE_MPC_FLXCCIMP	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	174		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00080000121F9D02B44F2D2B0CC240703E65E9B1F4A742542A44534C7AE8D7DBD94D8B1E84DC5A5AC230C9B80F1166C48A334EA4E08E849E77C61523B59091	
ROW188|CL_API_OUTBOUND_DELIVE_MPC_FLXCCMAC	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	144		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00060000121F9D02698F0C56108861203A9F123CFA57A55B51B08DB8F5B05FBFBE56712F82D745CA3064324DD2C368D55107687A6856A2569D75411B74DCBB	
ROW189|CL_API_OUTBOUND_DELIVE_MPC_FLXCI	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	148		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00060000121F9D02A39DB25761100882F0F72807E9D3F804211811C4402292EE10B110C484F80379FA733CD3A70CC831CCEDCEB2BBCDB183E3C59B96998A91	
ROW190|CL_API_OUTBOUND_DELIVE_MPC_FLXCM001	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	272		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF000E0000121F9D02B7FD32D8491808C2F0FF28AB67F40D3808166D82AD9146B8354614481092421A4FBE3A7C9D161A8C8678209274F36576776677DB26FF4C	
ROW191|CL_API_OUTBOUND_DELIVE_MPC_FLXCM002	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	543		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00280000121F9D02B46B6E3B094341149D4FA93E61A2F2059A20F5D2C414828DE85353A128896D0920F0F7B8670AB694567831543A59E97D0E90ECB99C3385	
ROW192|CL_API_OUTBOUND_DELIVE_MPC_FLXCM003	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	320		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00140000121F9D02B463463B09034114BD9FB2F8A409F50F3411ADDAA4B68934E05BD368D526058DA8F1EFF1EE54BAF000ED0304B5939359A6C96E21B977A6	
ROW193|CL_API_OUTBOUND_DELIVE_MPC_FLXCM004	A			D$				I	S		SAP	15.06.2018	000003			001		SAP	20.11.2020	09:24:27	371		S	X		20.11.2020	092427	20.11.2020	092427	D$S	X	0	FF00160000121F9D02B463462B0D034114BD9FB2FA6441FD03856AAA0662221A6CDF4269130D6822558A7E7DBD3B618D2195F4A5D892E132B39376761B38B3BB	
