SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_CFD_ODATA*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW130|CL_CFD_ODATA_RUNTIME_MAPPER===CCIMP	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	174	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF00080000121F9D02699F5A56188481E07CCAD263E94F85A85488A698F4D0AFB7B39B163D08B9B5B4846192711F22CC8815679C48C11D093DEF8C2B466A2123	
ROW131|CL_CFD_ODATA_RUNTIME_MAPPER===CCMAC	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	144	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF00060000121F9D026D8F0C56108861203A9F123CFA57A55B51B08DB8F5B05FBFBE56712F82D745CA3064324DD2C368D55107687A6856A2569D75411B74DCBB	
ROW132|CL_CFD_ODATA_RUNTIME_MAPPER===CM009	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	480	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF00240000121F9D02B46B453B090341703EE5A22FF0807F8009291A4D5414488C4F0D6051622D4D5B14BF1EE7AE45AC3D303C49BDCDA4ED963BB685D9D9DD2B	
ROW133|CL_CFD_ODATA_RUNTIME_MAPPER===CM00B	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	218	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF00120000121F9D026DC70C5610048230FC3F4AC7BAF40E414641D9C1BD8BA8910757313D74E9D5EDDF55D2A26394B1C3C7CCEE38BB22CCFECB205ACCC8011E	
ROW134|CL_CFD_ODATA_RUNTIME_MAPPER===CM00H	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	397	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF00160000121F9D02B463B52B0D0341701E25E09FF6477D830AC5440C6823F51344424D6209346D3815ECD3D7B93DD34BB1D28052903B864D2E9BDB6DB9D99D	
ROW135|CL_CFD_ODATA_RUNTIME_MAPPER===CM00J	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	280	X	S	X		19.11.2020	112255	19.11.2020	112255	D$S	X	0	FF000E0000121F9D02D67E19AC260C4451F47E8A4BBBA87F60A15441176AD142BB0B92C41A4834C489B45F6FCF8CB6212AE2CA2A0E9799E4BD3C328B735F66A2	
ROW136|CL_CFD_ODATA_RUNTIME_MAPPR_MDSCCAU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	100	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00040000121F9D028CE13F83168312102B3094321433A402E912860C864C205B0188F381A2450CC960F134A0680E94950F145560A884CA2B30383238017100	
ROW137|CL_CFD_ODATA_RUNTIME_MAPPR_MDSCCDEF	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	187	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D026DA70C56108681203A9F123CA9F85321AD18D0A43455C8D7D7D96D654FD26345C2B07433B3690F6F29669C7160393C51D0F339E186C8DE	
ROW138|CL_CFD_ODATA_RUNTIME_MAPPR_MDSCCIMP	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	174	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D02AF7D6A5961100682F3294B8FA53F15A252219A62D243BFDECE6E5AF420E4D6D2128649C67D883023569C7122057724F4BC33AE18A9858C	
ROW139|CL_CFD_ODATA_RUNTIME_MAPPR_MDSCCMAC	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	144	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02B447062B08C430109D4F091EFDABD2AD28D846DC7AD8AF5F5FABB817C1EB226518329926E961B4EAA803343D342B51ABCEBAA00D3AEE5D	
ROW140|CL_CFD_ODATA_RUNTIME_MAPPR_MDSCO	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:55	55	X	S	X		19.11.2020	112256	19.11.2020	112255	D$S	X	0	FF00040000121F9D027F0CFF19148030802188C19F2184C195C1194CBA00C582A13C4FA08C1F831E58DD281C6EF03F9C350A4720040000	
ROW141|CL_CFD_ODATA_RUNTIME_MAPPR_MNLCCAU	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:26	100	X	S	X		05.03.2021	082126	05.03.2021	082126	D$S	X	0	FF00040000121F9D028CE13F83168312102B3094321433A402E912860C864C205B0188F381A2450CC960F134A0680E94950F145560A884CA2B30383238017100	
ROW142|CL_CFD_ODATA_RUNTIME_MAPPR_MNLCCDEF	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:26	187	X	S	X		05.03.2021	082126	05.03.2021	082126	D$S	X	0	FF00080000121F9D026DA70C56108681203A9F123CA9F85321AD18D0A43455C8D7D7D96D654FD26345C2B07433B3690F6F29669C7160393C51D0F339E186C8DE	
ROW143|CL_CFD_ODATA_RUNTIME_MAPPR_MNLCCIMP	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:26	174	X	S	X		05.03.2021	082126	05.03.2021	082126	D$S	X	0	FF00080000121F9D02D63EB5AC300803C1F994A5C7D29F0A51A9104D31E9A15F6F67372D7A10726B6909C324E33E4498112BCE3891823B127ADE19578CD44246	
ROW144|CL_CFD_ODATA_RUNTIME_MAPPR_MNLCCMAC	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:26	144	X	S	X		05.03.2021	082126	05.03.2021	082126	D$S	X	0	FF00060000121F9D02B33D325841208681E87C4AF0E85F956E45C136E2D6C37EFDFA5AC5BD085E1729C390C934490FA355471DA0E9A159895A75D6056DD071EF	
ROW145|CL_CFD_ODATA_RUNTIME_MAPPR_MNLCO	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:25	54	X	S	X		05.03.2021	082126	05.03.2021	082125	D$S	X	0	FF00040000121F9D028CE13F83021006300431F8338430B83238834917A0583094E70994F163D003AB1B85C30DFE87B346E108840000	
ROW146|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCCAU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	100	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00040000121F9D0219C37F062D0625205660286528664805D2250C190C9940B60210E703458B1892C1E26940D11C282B1F28AAC0500995576070647002E200	
ROW147|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCCDEF	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	187	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D02DA4E19AC200C0341743E257852F1A7425A31A04969AA90AFAFB3DBCA9EA4C78A8461E96666D31EDE52CC38E3C07278A2A0E773C20D91BD	
ROW148|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCCIMP	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	174	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D02D63EB5AC300803C1F994A5C7D29F0A51A9104D31E9A15F6F67372D7A10726B6909C324E33E4498112BCE3891823B127ADE19578CD44246	
ROW149|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCCMAC	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	144	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02DE1E19AC2010C340743E2578F4AF4AB7A2601B71EB61BF7E7DADE25E04AF8B9461C8649AA487D1AAA30ED0F4D0AC44AD3AEB8236E8B877	
ROW150|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCM001	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	486	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF001A0000121F9D02DE9ED5F5240C04C1F929171F0C18F51F60827C44121123BC19431AA8D0A45A424B22BF1E67F70A2D52A2A03E905E26476FEFF66E4BA73B	
ROW151|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCM002	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	388	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00160000121F9D02AF1DABE9691008A2EFA79078B107FD073541A9D1A45A63AB5762851A124A09503F7E7D7D33952EB4047BF0D0CAE6656176767621793B6F	
ROW152|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCM003	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	353	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00160000121F9D026DC76A7A1206A2E0FC944DBCE041FF8126281A4C10FC403D12A01548A06D6849E0D7E3BC57D252A0F16442EDCBE4ED6E77B7DBC3ECCCBE	
ROW153|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCM005	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	1,021	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00440000121F9D02B46F6DBB690341743EC5EA535229FD80AA8D94124890428812D4364FC8057251284EC1CEE5EBE99999B5C1D806474D20D4A323B0773DBB	
ROW154|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCM007	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	217	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02D64ED5B5200804C1F929D273F41F22851EB2A28FE738D42CF00B4FA17EBDCDCD45D04BEFA10CEEEDEECDED1EEE280604448C0827ACB143	
ROW155|CL_CFD_ODATA_RUNTIME_MAPPR_RDSCO	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	126	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02B44B2E290C0241107D47991378093FE8C20FD1BD888A0944E3C285B71F2B22E60A4187473753D5B3ABC26244C1839C8A107FDF81BCF250	
ROW156|CL_CFD_ODATA_RUNTIME_VH_FACADECCAU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	93	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00020000121F9D0219C37F062D0625205660286528664805D2250C190C9940B60210E703458B1892C1E26940D11C282B1F28AAC0500995576070647002E200	
ROW157|CL_CFD_ODATA_RUNTIME_VH_FACADECCDEF	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	187	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D026DA70C56108681203A9F123CA9F85321AD18D0A43455C8D7D7D96D654FD26345C2B07433B3690F6F29669C7160393C51D0F339E186C8DE	
ROW158|CL_CFD_ODATA_RUNTIME_VH_FACADECCIMP	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	174	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00080000121F9D02DA3EB5AC300803C1F994A5C7D29F0A51A9104D31E9A15F6F67372D7A10726B6909C324E33E4498112BCE3891823B127ADE19578CD44246	
ROW159|CL_CFD_ODATA_RUNTIME_VH_FACADECCMAC	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	144	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02AF3D325841208681E87C4AF0E85F956E45C136E2D6C37EFDFA5AC5BD085E1729C390C934490FA355471DA0E9A159895A75D6056DD071EF	
ROW160|CL_CFD_ODATA_RUNTIME_VH_FACADECI	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	401	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF001E0000121F9D02D69ED9ED34080451F83C4A2FF5C637D0A4B15549943688265E112C1849AC34141B7DFA7A76DAF023104B34B6C2E40BB34BB39D6D726676	
ROW161|CL_CFD_ODATA_RUNTIME_VH_FACADECM001	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	293	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF001C0000121F9D02D29EB9F4100C4451F8FC144B5DF00F58B5890D36124BA94769E2953EC4BFAF73B5A98E9458D0606EBE74DC896B2A3973E65E8A0C2D3284	
ROW162|CL_CFD_ODATA_RUNTIME_VH_FACADECM002	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	205	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00100000121F9D02BBFDF269411008A2F8FB281EEBD237F0A6D0A5BA041D651B5D124AC14CFAF6F6DC20338CBA85EDF06367FFF8060FCF1D46B408C80A31B6	
ROW163|CL_CFD_ODATA_RUNTIME_VH_FACADECM003	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	308	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00180000121F9D0269C76C561004A2287C1EA5652DEA0D6A95548B7E8816ED24CC4AB02CB3A84DAF5E674633C4026D11D25C3E669AD19914AEE7DCABB8A346	
ROW164|CL_CFD_ODATA_RUNTIME_VH_FACADECM004	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	294	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00120000121F9D0269C7EC561A0682287C1E2597ED85BE818260452F6C417A1F629BD240D3864D52F0C657AF5F26ADD580A0602D92E130B33FB3CB2E9CCCD9	
ROW165|CL_CFD_ODATA_RUNTIME_VH_FACADECM005	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	168	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00060000121F9D02B39D325641200682E8FB942BB5D03FD0CA031BB5B15F224614D483BB78E8D79F932822828D56621876B3596667219B848E429851B264CA	
ROW166|CL_CFD_ODATA_RUNTIME_VH_FACADECM006	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	360	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF001C0000121F9D026DCFEC76120682287C1EA59778A16F0089118C245A8D9AE85DD3B4169A006DCA4AF0C657C733DBF0532AD80B0DE04EBE7466FFDABD383B	
ROW167|CL_CFD_ODATA_RUNTIME_VH_FACADECO	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	54	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF00040000121F9D021DC37F0605200C600862F067086170657006932E40B16028CF1328E3C7A00756370A871BFC0F678DC211080100	
ROW168|CL_CFD_ODATA_RUNTIME_VH_FACADECU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:56	377	X	S	X		19.11.2020	112256	19.11.2020	112256	D$S	X	0	FF001E0000121F9D0269C7FC761A84A130FE3D0A977AA1EF800C9544D9D2C112AF166510493696E09FF8F6F8B52804616E3146199CFCD2D2425B2ECEF94E4F8B	
ROW169|CL_CFD_ODATA_SADL_INTEGRATION=CM01U	A			D$				I	S		SAP	05.03.2021	000001			000		SAP	05.03.2021	08:21:27	215	X	S	X		05.03.2021	082127	05.03.2021	082127	D$S	X	0	FF001A0000121F9D02D69ED9AC20080551F83C8ACBDAF406ED14DA549BF622A920944646F5F67AB8823F91513B6D0E1F72E78EC3DD1C673C222A78648B00076C	
ROW170|CL_CFD_ODATA_SADL_INTGRTN_DATACCAU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	100	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00040000121F9D0219C37F062D0625205660286528664805D2250C190C9940B60210E703458B1892C1E26940D11C282B1F28AAC0500995576070647002E200	
ROW171|CL_CFD_ODATA_SADL_INTGRTN_DATACCDEF	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	187	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00080000121F9D02B79D325841180682E87C4AF0A4E24F85B4624093D254215F5F67B7953D498F1509C3D2CDCCA63DBCA59871C681E5F04441CFE7841B227B	
ROW172|CL_CFD_ODATA_SADL_INTGRTN_DATACCIMP	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	174	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00080000121F9D02DE3EB5AC300803C1F994A5C7D29F0A51A9104D31E9A15F6F67372D7A10726B6909C324E33E4498112BCE3891823B127ADE19578CD44246	
ROW173|CL_CFD_ODATA_SADL_INTGRTN_DATACCMAC	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	144	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D02698F0C56108861203A9F123CFA57A55B51B08DB8F5B05FBFBE56712F82D745CA3064324DD2C368D55107687A6856A2569D75411B74DCBB	
ROW174|CL_CFD_ODATA_SADL_INTGRTN_DATACI	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	633	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00440000121F9D02B46B86B9690341149EA3F404BD412BA1B669F8D11001AAD45F11C126B55442155CA9397DF2668C631C7BBDC6C104D8A74FB1D71BBCBBF2	
ROW175|CL_CFD_ODATA_SADL_INTGRTN_DATACM001	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	191	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF000C0000121F9D02D66E19EB20080361F87F14461DF40D7482C4455DDC9B426B345131A50E3E3DFE3D12D1C599D8CB17C85DAF65F9B84BD1A3205B54386083	
ROW176|CL_CFD_ODATA_SADL_INTGRTN_DATACM002	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	221	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00100000121F9D02BFFD32D6411006C2F0FF288CBAF8066C90B8A88B8923A9150C0908813AF8F4F8B72A88616221B1972FB4BD725786BF7739D021203BC438	
ROW177|CL_CFD_ODATA_SADL_INTGRTN_DATACM004	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	351	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00180000121F9D02B46345AB09C350F47C4A1FDD83FB0307431D13B66ECCC10663C8D03A02B605D381BEECD7DDC9B5AE8DDD983E4C855C0EB937B94D1AE1E4	
ROW178|CL_CFD_ODATA_SADL_INTGRTN_DATACM006	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	374	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00180000121F9D02DE8ED5B5340C04C1F929015FDA87FA0F2A485BB1A05154541029D20F39681248A2D617FF7A9DDBA626D7D4D20A6AE196E1F6F636774960	
ROW179|CL_CFD_ODATA_SADL_INTGRTN_DATACM008	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	399	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00200000121F9D02B73D2B5A69180882F329015F8C50FF40A19A8A859A4A5B7D119182410AB61513C47E7D9DDD34C6866A73B558EA2DC365EF8EDC36B9B99D	
ROW180|CL_CFD_ODATA_SADL_INTGRTN_DATACM009	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	355	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00180000121F9D02D68ED5B5241044D1F353067A6903FB0705D61A09B6865A2F11B1A80F0B59E04AE2AFB773EFBA4E496EAE90607339CCCEF7DDD93973CF1D	
ROW181|CL_CFD_ODATA_SADL_INTGRTN_DATACM00A	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	356	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00180000121F9D02AF1DAB6B69200682F35302BE7842FD0715AA57B150AFD2565F44E4A87D28B4153CF1E3D7D7D9BD9ED1628FCB430B35CB90CB26976C7399	
ROW182|CL_CFD_ODATA_SADL_INTGRTN_DATACM00B	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	145	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D0269A70C521086A120FA8ED21378037716DCA81BF7A1D82805DB42DBB557AFCF14C5B50B410CC39FFF33CC87C0903053881D2547B61CD878	
ROW183|CL_CFD_ODATA_SADL_INTGRTN_DATACM00C	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	143	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D02730CFF191480D097C1952184C183C19FC105C8CB644863886748069229403A1F4826329400713C4331904C61C801B23219F28062E90C45	
ROW184|CL_CFD_ODATA_SADL_INTGRTN_DATACM00D	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	144	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D02D64ED9A4200C4341F83B4A4FE00DDC5970A36EDC8762A214B485DAB557AF1F2915D72E04310C6FF27EE641604898A8C48E9A235B0E6CAC	
ROW185|CL_CFD_ODATA_SADL_INTGRTN_DATACM00E	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	144	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D027F0CFF191480D097C1952184C183C19FC105C8CB644863886748069229403A1F4826329400713C4331904C61C801B23219F28062E90C45	
ROW186|CL_CFD_ODATA_SADL_INTGRTN_DATACM00G	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	141	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D02AF9D324841188682E83B4A4FE00DDC597063DDB80FD2AA04DA08A96BAF5E1F15C5AD2B918661E6CFFF242130244C546247CD812D7B3676	
ROW187|CL_CFD_ODATA_SADL_INTGRTN_DATACM00H	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	373	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00180000121F9D02DE8E15AC340C04D1F729012FE650FF40A19A8A859A4A5BBD88146DD212D0084DA9377FBDBE9DB826B6B1AE1783EEF0D8D9CD6466D9ECEC	
ROW188|CL_CFD_ODATA_SADL_INTGRTN_DATACM00I	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	476	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00280000121F9D02B46B6D3B090341F47C4A135FE401FF4013148C240806D017631A2E559B684968836FFE3A9E9D5A8B24D62E2D1ADDC9C95EDAEE4C96CECC	
ROW189|CL_CFD_ODATA_SADL_INTGRTN_DATACM00J	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	412	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00200000121F9D026DCFEA5A1A0682E0FC94802FE6A1FE03856A2A166A2A6DF54524A889256023D4527DF2AFD7B98DF1AAE4A22D18955B86FBCC5E2EDCDCCE	
ROW190|CL_CFD_ODATA_SADL_INTGRTN_DATACM00K	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	131	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D023686FF0C0A40E8CBE0CA10C2E0C1E0CFE002E46532A431C4332403C914209D0F2413194A80389EA11848A630E40059990C7940B1748622	
ROW191|CL_CFD_ODATA_SADL_INTGRTN_DATACM00L	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	367	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00160000121F9D02B31DABEB491886A2E7A7EC111EE63FC004DCFC48801951139F08C220248A09251A5FFCEB70DA45D68D366A5C30B13727BD6DEF4ED3B173	
ROW192|CL_CFD_ODATA_SADL_INTGRTN_DATACM00M	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	368	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00160000121F9D02BB1D6B5B69188882F32979AC0FF10F5A684DD4426DC41BF814C46808D408DDE2E5C55FAFB327D86C9A0D560C15DC65D8B3B7D96C9A39E7	
ROW193|CL_CFD_ODATA_SADL_INTGRTN_DATACM00N	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	480	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00220000121F9D02DEAEB5ED240C04D1F9943EC203C61FC0A46A09442C084DD4A706B944120B8642825F8F676645A86C896810D39D9CECEE94B6BB4DCF9C99	
ROW194|CL_CFD_ODATA_SADL_INTGRTN_DATACM00O	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	202	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D026DA76C56108482287C1E4568538B7A831641428B7E36D52642242D2EA48546D0A657B7AF5BE60D6BDD2219E6CCDCC39CEBE08CAA90874D	
ROW195|CL_CFD_ODATA_SADL_INTGRTN_DATACM00P	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	203	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00060000121F9D026DA7FC5510868130FE3D4AC145077D0307C182837F16751129C5460968955604175FBDFE8CD6565A6707CB71DF5D8EFB922377893279C8	
ROW196|CL_CFD_ODATA_SADL_INTGRTN_DATACO	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	55	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00040000121F9D023A86FF0C0A4018C010C4E0CF10C2E0CAE00C265D8062C1509E2750C68F410FAC6E140E37F81FCE1A852310020000	
ROW197|CL_CFD_ODATA_SADL_INTGRTN_DATACU	A			D$				I	S		SAP	19.11.2020	000001			000		SAP	19.11.2020	11:22:58	440	X	S	X		19.11.2020	112258	19.11.2020	112258	D$S	X	0	FF00200000121F9D02DA9EB5AD260C44C1F9141FDB87F60F5A48D556A1558917E853B0662D424D245A68BFDECE9E78694C82171034390CD9EC6EB29B8739732E	
ROW198|CL_CFD_ODATA_UTILITY==========CCMAC	A			D$				I	S		SAP	08.11.2019	000001			000		SAP	08.11.2019	10:01:32	144	X	S	X		08.11.2019	100132	08.11.2019	100132	D$S	X	0	FF00060000121F9D02BB3D325841208681E87C4AF0E85F956E45C136E2D6C37EFDFA5AC5BD085E1729C390C934490FA355471DA0E9A159895A75D6056DD071EF	
