MANDT	FKNUM	VBTYP	FKART	STERM	PRSDT	BUDAT	EXTI1	EXTI2	STBER	STFRE	STABR	ERNAM	ERDAT	ERZET	AENAM	AEDAT	AEZET
700	2101558418	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:13:50			00:00:00
700	2101558419	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:14:00			00:00:00
700	2101558420	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:15:22			00:00:00
700	2101558421	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:16:05			00:00:00
700	2101558422	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:17:18			00:00:00
700	2101558423	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:18:21			00:00:00
700	2101558424	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:18:46			00:00:00
700	2101558425	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:18:58			00:00:00
700	2101558426	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:19:57			00:00:00
700	2101558427	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:22:29			00:00:00
700	2101558428	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:22:52			00:00:00
700	2101558429	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:24:52			00:00:00
700	2101558430	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:26:47			00:00:00
700	2101558431	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:27:24			00:00:00
700	2101558432	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:28:01			00:00:00
700	2101558433	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:31:32			00:00:00
700	2101558434	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:32:05			00:00:00
700	2101558435	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:33:18			00:00:00
700	2101558436	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:33:18			00:00:00
700	2101558437	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:33:27			00:00:00
700	2101558438	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:34:00			00:00:00
700	2101558439	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:34:35			00:00:00
700	2101558440	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:35:12			00:00:00
700	2101558441	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:35:32			00:00:00
700	2101558442	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:36:03			00:00:00
700	2101558443	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:36:30			00:00:00
700	2101558444	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:37:17			00:00:00
700	2101558445	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:38:47			00:00:00
700	2101558446	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:39:07			00:00:00
700	2101558447	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:39:28			00:00:00
700	2101558448	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:40:08			00:00:00
700	2101558449	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:40:32			00:00:00
700	2101558450	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:40:59			00:00:00
700	2101558451	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:41:26			00:00:00
700	2101558452	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:41:30			00:00:00
700	2101558453	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:41:55			00:00:00
700	2101558454	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:42:30			00:00:00
700	2101558455	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:42:59			00:00:00
700	2101558456	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:44:18			00:00:00
700	2101558457	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:44:38			00:00:00
700	2101558458	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:46:32			00:00:00
700	2101558459	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:47:29			00:00:00
700	2101558460	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:48:32			00:00:00
700	2101558461	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:49:19			00:00:00
700	2101558462	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:51:09			00:00:00
700	2101558463	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:51:19			00:00:00
700	2101558464	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:51:26			00:00:00
700	2101558465	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:51:52			00:00:00
700	2101558466	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:53:00			00:00:00
700	2101558467	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:53:38			00:00:00
700	2101558468	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:53:57			00:00:00
700	2101558469	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:54:54			00:00:00
700	2101558470	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:55:38			00:00:00
700	2101558471	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:55:40			00:00:00
700	2101558472	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:56:31			00:00:00
700	2101558473	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:56:45			00:00:00
700	2101558474	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:57:42			00:00:00
700	2101558475	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:58:25			00:00:00
700	2101558476	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	07:59:27			00:00:00
700	2101558477	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:01:18			00:00:00
700	2101558478	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:01:56			00:00:00
700	2101558479	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:02:04			00:00:00
700	2101558480	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:02:19			00:00:00
700	2101558481	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:02:24			00:00:00
700	2101558482	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:03:12			00:00:00
700	2101558483	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:03:38			00:00:00
700	2101558484	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:04:53			00:00:00
700	2101558485	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:05:07			00:00:00
700	2101558486	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:05:15			00:00:00
700	2101558487	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:05:35			00:00:00
700	2101558488	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:06:23			00:00:00
700	2101558489	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:07:07			00:00:00
700	2101558490	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:07:41			00:00:00
700	2101558491	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:08:00			00:00:00
700	2101558492	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:08:52			00:00:00
700	2101558493	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:10:42			00:00:00
700	2101558494	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:11:40			00:00:00
700	2101558495	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:11:54			00:00:00
700	2101558496	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:12:48			00:00:00
700	2101558497	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:13:40			00:00:00
700	2101558498	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:14:37			00:00:00
700	2101558499	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:16:04			00:00:00
700	2101558500	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:16:27			00:00:00
700	2101558501	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:17:05			00:00:00
700	2101558502	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:19:15			00:00:00
700	2101558503	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:20:08			00:00:00
700	2101558504	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:22:09			00:00:00
700	2101558505	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:22:29			00:00:00
700	2101558506	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:26:05			00:00:00
700	2101558507	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:29:19			00:00:00
700	2101558508	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:29:19			00:00:00
700	2101558509	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:29:24			00:00:00
700	2101558510	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:29:33			00:00:00
700	2101558511	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:29:59			00:00:00
700	2101558512	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:30:09			00:00:00
700	2101558513	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:30:10			00:00:00
700	2101558514	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:31:25			00:00:00
700	2101558515	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:31:31			00:00:00
700	2101558516	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:31:41			00:00:00
700	2101558517	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:33:07			00:00:00
700	2101558518	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:33:43			00:00:00
700	2101558519	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:34:27			00:00:00
700	2101558520	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:34:27			00:00:00
700	2101558521	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:36:40			00:00:00
700	2101558522	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:38:22			00:00:00
700	2101558523	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:40:19			00:00:00
700	2101558524	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:41:18			00:00:00
700	2101558525	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:41:24			00:00:00
700	2101558526	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:43:24			00:00:00
700	2101558527	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:43:37			00:00:00
700	2101558528	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:44:35			00:00:00
700	2101558529	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:44:59			00:00:00
700	2101558530	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:46:25			00:00:00
700	2101558531	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:46:35			00:00:00
700	2101558532	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:47:28			00:00:00
700	2101558533	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:47:40			00:00:00
700	2101558534	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:49:33			00:00:00
700	2101558535	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:50:24			00:00:00
700	2101558536	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:50:44			00:00:00
700	2101558537	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:51:06			00:00:00
700	2101558538	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:51:55			00:00:00
700	2101558539	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:52:03			00:00:00
700	2101558540	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:52:32			00:00:00
700	2101558541	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:52:32			00:00:00
700	2101558542	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:53:58			00:00:00
700	2101558543	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:56:01			00:00:00
700	2101558544	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:56:02			00:00:00
700	2101558545	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:56:51			00:00:00
700	2101558546	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:56:52			00:00:00
700	2101558547	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:57:07			00:00:00
700	2101558548	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:57:17			00:00:00
700	2101558549	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:58:05			00:00:00
700	2101558550	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:59:03			00:00:00
700	2101558551	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:59:14			00:00:00
700	2101558552	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	08:59:44			00:00:00
700	2101558553	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:00:33			00:00:00
700	2101558554	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:00:35			00:00:00
700	2101558555	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:00:41			00:00:00
700	2101558556	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:01:27			00:00:00
700	2101558557	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:03:36			00:00:00
700	2101558558	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:03:52			00:00:00
700	2101558559	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:05:32			00:00:00
700	2101558560	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:06:50			00:00:00
700	2101558561	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:08:28			00:00:00
700	2101558562	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:08:39			00:00:00
700	2101558563	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:09:03			00:00:00
700	2101558564	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:09:03			00:00:00
700	2101558565	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:10:03			00:00:00
700	2101558566	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:11:59			00:00:00
700	2101558567	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:13:06			00:00:00
700	2101558568	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:13:17			00:00:00
700	2101558569	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:13:30			00:00:00
700	2101558570	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:13:42			00:00:00
700	2101558571	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:13:44			00:00:00
700	2101558572	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:14:50			00:00:00
700	2101558573	a	Y003		31.03.2026				C			SCLADMIN	31.03.2026	09:15:40			00:00:00
